"id","price","sqft","bed","bath","ac","cars","pool","built","quality","style","lot","highway","fitted.m3","fitted.m4","lot.discrete","resid.m5","fitted.m5","resid.m5b"
"344",190000,1919,3,4,"yes",2,"no",1938,"medium",7,20093,"no",12.2988044196291,12.3239879919802,"large",-0.0211945932962002,12.1759739444388,15143.6927958099
"345",232500,2080,3,2,"yes",2,"no",1968,"medium",1,32021,"no",12.3956834996229,12.450978301085,"large",-0.0462265158247516,12.4028720198343,-39519.1864574266
"346",259500,2108,4,4,"yes",2,"no",1978,"medium",7,24685,"no",12.4120831963088,12.4308923789269,"large",-0.0692597231599692,12.5357717047481,-30264.1835848397
"347",275000,2480,3,3,"yes",2,"no",1964,"medium",1,22144,"no",12.6173444655014,12.5610516486484,"large",0.0120691210728995,12.5124572555758,-25797.8831739243
"348",183900,1746,3,2,"yes",2,"no",1974,"medium",2,52136,"no",12.1898037803108,12.3605385583153,"huge",-0.277610581891587,12.399757992484,-80367.7765829326
"349",290000,2703,3,3,"no",4,"no",1963,"medium",1,43599,"no",12.6003443419504,12.631315129634,"huge",-0.119542422091079,12.6971786240537,-68847.6382850117
"350",217950,1640,4,2,"yes",2,"no",1979,"medium",3,21314,"no",12.1205089538717,12.1996386702654,"large",0.044107627629488,12.2479133300371,-1207.38663758592
"351",220000,2196,4,3,"yes",2,"no",1972,"medium",7,17899,"no",12.4627593125451,12.4276039146309,"large",-0.124977799449001,12.4263606247835,-50831.3373484022
"352",185000,1701,3,2,"yes",1,"no",1982,"medium",2,21938,"no",12.160618981443,12.233042889267,"large",-0.165953842521527,12.294064946582,-49382.1664264535
"353",288000,2250,3,2,"yes",2,"no",1949,"medium",4,23684,"no",12.493205661735,12.4833135024172,"large",0.277716206703145,12.2929995524149,46887.6792423335
"354",197500,2502,4,2,"yes",2,"no",1964,"medium",6,23749,"no",12.6287483996993,12.5773675916849,"large",-0.28799996284267,12.481493826166,-106365.517863513
"355",179975,1762,4,3,"yes",2,"no",1959,"medium",1,15742,"no",12.2000978186177,12.2217116366467,"large",-0.063715011570727,12.1642882429082,-3054.06840329243
"356",195000,2016,4,3,"yes",2,"no",1963,"medium",2,18102,"no",12.3576990901483,12.3539216948861,"large",-0.124167883396966,12.3049227209428,-35103.5252091534
"357",228400,1904,3,3,"yes",2,"yes",1976,"medium",2,14945,"no",12.2895545077925,12.2810495748039,"large",0.02198234550339,12.3168714112606,-4839.73143608351
"358",194750,1652,5,2,"yes",2,"no",1960,"medium",1,24644,"no",12.128449322095,12.2233170651627,"large",0.0260025708967112,12.1534693928363,5844.34998083045
"359",195000,2042,4,3,"no",2,"no",1963,"medium",2,21849,"no",12.2444211515545,12.3006177679444,"large",-0.164224600847279,12.3449794383932,-47198.5734370988
"360",210000,2019,4,3,"yes",3,"no",1960,"medium",2,14837,"no",12.3594951304178,12.330894654625,"large",0.000562774740719995,12.2543000349589,-5122.87332586063
"361",239550,2791,5,3,"yes",3,"no",1946,"medium",4,22863,"no",12.7709315730427,12.6671375075642,"large",-0.127947702808321,12.5144651451196,-65935.6891477032
"362",242000,2514,4,3,"yes",1,"no",1953,"medium",5,17535,"no",12.634934123079,12.5444714538105,"large",-0.0192239325614452,12.4159169377003,-29935.5707214843
"363",185000,1746,3,2,"yes",2,"no",1984,"medium",3,12386,"no",12.1898037803108,12.1847787475851,"large",-0.102098619367693,12.2302097234282,-32527.5325341458
"364",175000,1930,3,2,"yes",2,"no",1956,"medium",2,15923,"no",12.3055634313281,12.300464125184,"large",-0.0848726426580362,12.1574138955637,-20927.0389139683
"365",165000,1552,3,1,"yes",3,"no",1959,"medium",3,27068,"no",12.0615332182514,12.1846691091505,"large",-0.0619973003969618,12.0756980532797,-10473.4107390635
"366",185000,1566,4,2,"yes",2,"no",1993,"medium",2,13504,"no",12.0710035895911,12.106753250503,"large",-0.108878783414697,12.2369898874752,-31829.841976003
"367",173194,1669,3,2,"yes",2,"no",1964,"medium",2,24643,"no",12.1396563634707,12.2316664693978,"large",-0.123235118856582,12.1854027513347,-25997.9396807719
"368",205150,1814,3,3,"yes",2,"no",1978,"medium",2,18714,"no",12.233253538621,12.26730658194,"large",-0.102233360624697,12.333730058495,-31141.3273159515
"369",214200,1794,3,3,"yes",3,"no",1976,"medium",2,24308,"no",12.2205556199761,12.2899391912037,"large",-0.0815004656906969,12.3561659026865,-27675.7755937162
"370",182500,1691,3,2,"yes",2,"yes",1968,"medium",2,21961,"no",12.1540868225429,12.228316001279,"large",-0.085892529529999,12.2003979815347,-22244.9077809425
"371",205000,1834,4,3,"yes",2,"no",1959,"medium",1,30726,"no",12.2458836055706,12.3372227436435,"large",-0.0685095147081232,12.2992747728287,-18415.8637855327
"372",208000,1984,5,3,"yes",2,"no",1961,"medium",1,22047,"no",12.3384463349006,12.3641199078106,"large",-0.0672324171313081,12.3125257758148,-23152.7128471635
"373",225000,1966,4,3,"yes",2,"no",1962,"medium",1,24871,"no",12.3275403269164,12.370958437138,"large",-0.00820671971652764,12.3320624009031,-11503.9111271348
"374",170000,1669,3,2,"yes",2,"no",1967,"medium",2,21253,"no",12.1396563634707,12.2135688258012,"large",-0.137086992362834,12.1806407083952,-28377.3683828333
"375",216000,2132,4,3,"yes",2,"no",1976,"medium",1,41332,"no",12.4260342305376,12.5038754900148,"huge",-0.282132889371127,12.5651665760374,-93804.5752578781
"376",180000,2007,4,3,"yes",2,"no",1959,"medium",3,15992,"no",12.3523018093611,12.3348712137862,"large",-0.154996106964343,12.2557082368367,-35057.1362676155
"377",169200,1964,4,2,"yes",2,"no",1964,"medium",7,18162,"no",12.3263251556667,12.3316342520615,"large",-0.203875634017552,12.2427123601718,-53439.4204103749
"378",213000,2325,4,3,"yes",3,"no",1973,"medium",3,16699,"no",12.5346716763905,12.469582088262,"large",-0.199244276078311,12.4682917207699,-73100.8912694116
"379",210000,2196,4,3,"yes",2,"no",1965,"medium",7,29329,"no",12.4627593125451,12.4879924764006,"large",-0.206786162534693,12.4616489722343,-69658.2456272806
"380",185000,2061,3,2,"yes",2,"no",1956,"medium",2,25379,"no",12.3844793945596,12.4145147491083,"large",-0.152701449132787,12.2808125531932,-49399.9876715148
"381",179900,1828,3,2,"yes",2,"no",1956,"medium",3,37150,"no",12.2421017099137,12.3576615381099,"huge",-0.158185260090205,12.2583416800288,-42510.5157527762
"382",196000,1956,4,3,"yes",2,"no",1968,"medium",1,20486,"no",12.3214576854984,12.3428275090015,"large",-0.149651520235326,12.335521458448,-42355.9183574148
"383",219900,1852,6,3,"yes",2,"no",1968,"medium",2,20800,"no",12.2571926526256,12.2978092374473,"large",0.000648402292786434,12.3002797742501,-5881.686214744
"384",159900,1795,1,2,"yes",2,"no",1980,"medium",11,26467,"no",12.2211921273861,12.3008139108725,"large",-0.363518317893509,12.3458222167156,-91183.0839367117
"385",170000,1580,2,1,"no",1,"no",1950,"low",5,10799,"no",11.9516478118133,11.8703604503931,"large",0.165286313114818,11.8782674029176,52068.6545282888
"386",169900,1708,3,1,"no",1,"no",1950,"low",1,11413,"no",12.0363884979467,11.9403790877335,"large",0.109273206013821,11.9336921016462,33040.4816097578
"387",189500,1700,4,2,"no",2,"no",1953,"low",1,14023,"no",12.0311736270979,11.9616899732658,"large",0.118161905904524,12.0339823976001,34963.9800822788
"388",195000,1742,1,1,"yes",2,"no",1961,"low",1,18250,"no",12.1872234855646,12.1016103166143,"large",0.0874336190493838,12.0933212184965,9584.06649643363
"389",215000,1890,4,2,"yes",2,"no",1961,"low",1,22110,"no",12.2808868220097,12.1939600125552,"large",0.0498279685848198,12.228565338525,-1273.60232136817
"390",171000,1512,2,1,"no",1,"no",1956,"low",1,14774,"no",11.9054989130593,11.8739684409165,"large",0.106128734533527,11.9432901009513,34961.832473412
"391",179900,1840,3,1,"no",2,"no",1953,"low",1,40832,"no",12.1208664927881,12.1586244809936,"huge",-0.108257340336225,12.2084137602748,-39357.2232318144
"392",120000,1060,2,1,"no",2,"no",1947,"low",1,15001,"no",11.5788096402849,11.6254259606536,"large",-0.0286044284371891,11.7238514502014,59246.3397884302
"393",175000,1540,3,2,"no",2,"no",1957,"low",1,45458,"no",11.9245963931551,12.0257970135979,"huge",-0.120650441416516,12.1931916943222,-22066.9308623339
"394",232900,1550,4,2,"yes",2,"yes",1962,"low",2,14998,"no",12.0601775939922,11.9827916771778,"large",0.309847558662058,12.0485168972104,76125.3487550252
"395",229900,2787,4,2,"yes",1,"no",1922,"low",5,39558,"no",12.7690603285136,12.6043125595557,"huge",-0.051886407475478,12.3972861182268,-48937.2714923506
"396",174900,1528,2,2,"yes",2,"no",1982,"low",1,25193,"no",12.0452209450219,12.0349569587322,"large",-0.181874947816782,12.2538446088235,-43837.4930613431
"397",168900,1928,2,2,"no",2,"no",1941,"low",5,26393,"no",12.1755431449865,12.1452233842392,"large",-0.105238275784899,12.1423003785808,-19901.3044973912
"398",229500,2329,3,2,"yes",2,"no",1960,"low",7,28179,"no",12.5368563957525,12.4064295297861,"large",-0.0771625696231534,12.4208208781059,-52128.65843101
"399",236000,1940,4,3,"yes",2,"no",1959,"low",1,15073,"no",12.3116901763481,12.1695551337162,"large",0.149812781520601,12.2217743024871,32260.8047654644
"400",205500,2114,5,2,"yes",2,"no",1966,"low",7,14526,"no",12.4155801148449,12.2398905500503,"large",-0.0404321179812034,12.2736334308996,-29938.4194323669
"401",212000,1799,3,2,"yes",2,"no",1962,"low",2,16210,"no",12.2237364607338,12.1140791946663,"large",0.112867927777953,12.1514736258762,19796.9052690592
"402",205000,1864,3,2,"yes",2,"no",1940,"low",1,25628,"no",12.264701484066,12.2001792878961,"large",0.122907959054218,12.1078572990663,27774.2347528592
"403",193000,1581,3,2,"yes",2,"no",1956,"low",1,15064,"no",12.0811135216671,11.9990550553038,"large",0.148632656120353,12.0218128117667,44236.236677429
"404",180000,1652,3,2,"yes",2,"no",1959,"low",3,21875,"no",12.128449322095,12.0800857516181,"large",-0.0269101613798957,12.1276222912522,-1317.70781621627
"405",184000,1592,4,2,"no",2,"no",1977,"low",1,25943,"no",11.9597103130884,11.9835840549799,"large",-0.126922226644901,12.249613263236,-34134.1865048697
"406",144900,1520,3,1,"no",1,"no",1953,"low",4,36359,"no",11.9109689062829,11.9882201749879,"huge",-0.189670936232925,12.0734700645417,-28073.2961397374
"407",255000,1792,2,2,"yes",2,"no",1955,"low",1,31257,"no",12.2192820962683,12.1910916311343,"large",0.238295165459156,12.2107236586814,47272.2117698648
"408",137000,1464,2,1,"no",1,"no",1957,"low",1,14999,"no",11.872450972021,11.8508446745998,"large",-0.107049814111057,11.9347860189213,4358.62904263221
"409",178000,1702,3,2,"no",2,"no",1961,"low",1,21898,"no",12.0324783625855,12.0171615919455,"large",-0.069275460453158,12.1588142897274,-13811.4989059384
"410",296000,2180,3,2,"yes",2,"no",1952,"low",1,29617,"no",12.4536431796709,12.3540782831997,"large",0.274778612325261,12.3233361209809,47315.119434605
"411",186500,1486,2,2,"yes",2,"no",1958,"low",1,18479,"no",12.0164393607458,11.9753395689941,"large",0.102676800651434,12.0335097174146,36282.5261730264
"412",170000,1364,2,1,"no",2,"no",1942,"low",1,26369,"no",11.8023458384925,11.8665775115765,"large",0.149839184406852,11.8937145316255,54256.0126106071
"413",219000,1540,4,2,"yes",2,"no",1977,"low",2,30691,"no",12.0533892949418,12.0652473468126,"large",0.0387120511178884,12.2581149576807,-330.69750627605
"414",188000,1608,4,2,"yes",2,"no",1969,"low",2,19380,"no",12.0992152196257,12.0434293503729,"large",-0.0121886992587635,12.1563859410708,-2341.74478212895
"415",195250,1668,3,1,"yes",2,"no",1956,"low",3,17060,"no",12.1389984827766,12.0575488429046,"large",0.158747898028931,12.023288169673,32576.6496019396
"416",175000,1944,3,2,"yes",2,"no",1951,"low",1,43562,"no",12.3141361247374,12.3011120916195,"huge",-0.221572947666174,12.2941142005718,-59506.6506684189
"417",215000,1883,4,2,"yes",2,"yes",1956,"low",1,19932,"no",12.2765405113692,12.1781028191596,"large",0.101467325881985,12.1769259812278,14603.0339788884
"418",197500,2215,4,1,"no",2,"no",1948,"low",6,25540,"no",12.3447354168248,12.2625411831439,"large",-0.0423171229041731,12.2358109862275,-37625.5035609678
"419",249900,1916,2,2,"yes",2,"no",1954,"low",1,20576,"no",12.2969574905881,12.1968910470666,"large",0.247632458322055,12.181183658501,47863.4001547968
"420",180000,1508,2,2,"yes",2,"no",1959,"low",1,32469,"no",12.0315527471324,12.0556784343281,"large",-0.0389800070160415,12.1396921368884,-1344.23076094355
"421",174900,1809,3,1,"yes",2,"no",1958,"low",2,16782,"no",12.2300854200562,12.1229944829472,"large",-0.0126680114202997,12.084637672427,-9075.08234799297
"422",189900,1958,4,3,"no",2,"no",1935,"low",5,22788,"no",12.1938826690292,12.1405910835722,"large",0.013309375994565,12.1409435208058,13285.7638029283
"423",154000,1592,2,1,"yes",2,"no",1951,"low",1,10332,"no",12.0885032148751,11.9584875473539,"large",0.0628415909464621,11.8818662904493,34568.4782915161
"424",150000,1636,2,1,"yes",2,"no",1950,"low",1,10000,"no",12.1178567363283,11.9764584768632,"large",0.0323273292426991,11.8860632438357,28500.9079439423
"425",189900,1800,3,2,"no",2,"no",1964,"low",2,13566,"no",12.0955792182109,12.0052865116506,"large",0.0185170271473475,12.135735869653,1815.21084423553
"426",157000,1600,3,1,"no",2,"no",1950,"low",5,10807,"no",11.9650717435993,11.8805152308162,"large",0.0783596613327149,11.8856414229977,36479.5684213993
"427",182000,1550,3,1,"yes",2,"no",1966,"low",1,15100,"no",12.0601775939922,11.9836205152672,"large",0.0867008244710747,12.0250611415879,19798.2358484852
"428",187650,1578,3,1,"yes",2,"no",1958,"low",1,14631,"no",12.0790945885782,11.9939736705985,"large",0.163803414929308,11.9785303896339,39577.028770475
"429",175000,1644,3,1,"yes",2,"no",1956,"low",1,12999,"no",12.1231584573473,12.0124913201408,"large",0.10221557081309,11.9703256820926,28071.3075286773
"430",189900,1556,3,2,"yes",1,"no",1959,"low",3,19840,"no",12.0642424312189,12.0200615086951,"large",0.0773433183857323,12.0769095784146,25398.0640609945
"431",175000,1672,3,1,"yes",2,"no",1949,"low",1,22617,"no",12.1416289877774,12.0939885380453,"large",0.0470050398127756,12.0255362130929,12869.8688105316
"432",159900,1650,2,2,"yes",1,"no",1957,"low",1,14997,"no",12.1271276236835,12.0329375796178,"large",-0.0702513139308588,12.0525552127529,501.732687917727
"433",184900,1676,3,2,"no",2,"no",1956,"low",1,16156,"no",12.0154638769238,11.9673205852707,"large",0.0599105989151448,12.0676598184601,20738.2285067993
"434",174900,1960,2,2,"no",2,"no",1947,"low",1,16953,"no",12.1950998758298,12.1053034298204,"large",-0.0485358335198398,12.1205054945265,-9519.30713594398
"435",143000,1649,3,1,"yes",1,"no",1951,"low",5,20096,"no",12.1264665200339,12.0682337253177,"large",-0.140242704353258,12.0108426135953,-14739.0796422261
"436",164900,1728,3,1,"yes",1,"no",1950,"low",4,10999,"no",12.1781710806687,12.0329838440756,"large",0.0781640348534507,11.9349304736942,27209.1460048209
"437",173500,1586,3,2,"yes",1,"no",1958,"low",1,15862,"no",12.0844750175639,12.0078887452039,"large",0.0190161631400133,12.044916715229,17631.806990672
"438",161800,1592,2,1,"no",1,"no",1951,"low",1,18686,"no",11.9597103130884,11.9434588006035,"large",0.0157888188570173,11.9783274647495,14734.1230192276
"439",148000,1514,2,2,"yes",1,"no",1964,"low",1,16209,"no",12.0356603309273,11.9738227041685,"large",-0.156021426586804,12.0609889793331,-11856.3015928375
"440",177000,1952,4,2,"yes",2,"no",1963,"low",1,24377,"no",12.3190198793126,12.2336669733407,"large",-0.195923833415394,12.2798288449714,-55803.4507542125
"441",149900,1550,3,1,"yes",2,"no",1956,"low",1,14311,"no",12.0601775939922,11.9770579001878,"large",-0.0341645146972103,11.9518881987879,10493.1622887979
"442",170000,1544,2,2,"no",1,"no",1957,"low",1,14942,"no",11.9273137483261,11.8917853529334,"large",0.030039997725075,12.0135137183073,24312.1971717551
"443",142000,1566,3,1,"no",1,"no",1959,"low",1,15228,"no",11.9422106878044,11.9053031479446,"large",-0.123550340806519,11.9871326773899,-8434.65205926447
"444",186900,1650,3,2,"yes",2,"no",1961,"low",1,22000,"no",12.1271276236835,12.0797964970403,"large",-0.00238282523218164,12.1407118186758,1513.59501691877
"445",152900,1392,2,2,"no",2,"no",1951,"low",1,29199,"no",11.8221462621529,11.8941255618012,"large",-0.0912526249483062,12.0287920168655,7556.47040985196
"446",350000,2981,5,4,"yes",2,"no",1950,"low",6,49756,"no",12.8566894213078,12.6880448040752,"huge",-0.0203846473551818,12.7860730808208,-27142.7620547454
"447",130000,1412,2,1,"no",1,"no",1940,"low",1,16752,"no",11.8362079998759,11.8368739735705,"large",-0.0490900615062654,11.824379790944,33341.8317052167
"448",167900,2180,4,2,"no",2,"no",1948,"low",3,15001,"no",12.3248502778841,12.1834092040534,"large",-0.155698913158603,12.1868227562242,-40943.4193875734
"449",184900,1704,2,2,"yes",2,"no",1954,"low",1,16759,"no",12.1625753213429,12.0729102586557,"large",0.0566775319944323,12.0708928853808,19511.2679232434
"450",178000,1600,3,2,"yes",2,"no",1957,"low",3,15090,"no",12.093864645386,12.0088253599818,"large",0.0541108583022129,12.035427970972,24699.7848561891
"451",111000,1276,3,2,"no",1,"no",1951,"low",1,11554,"no",11.7392501479262,11.7174206283067,"large",-0.218508024634552,11.835793504929,23711.0759101501
"452",207000,1666,4,2,"no",1,"no",1954,"low",1,39523,"no",12.008889310714,12.0718194732462,"huge",0.0436925577480062,12.1967815144995,6451.96020324563
"453",190000,1760,3,2,"yes",2,"no",1974,"low",2,20193,"no",12.1988134386387,12.1225557258256,"large",-0.0956410626433106,12.2504204137859,-31818.8976628644
"454",230000,1836,3,2,"no",2,"no",1946,"low",1,46339,"no",12.1183499786356,12.1722486797799,"huge",0.11304667113971,12.2327879167656,16551.7642057213
"455",165000,1636,3,1,"no",2,"no",1953,"low",1,20125,"no",11.9890638345416,11.97449583298,"large",-0.00554912597156035,12.0192498788543,4795.71594135915
"456",210000,1748,3,2,"yes",2,"no",1957,"low",1,14512,"no",12.1910929099085,12.0764476667013,"large",0.172117418287004,12.0827453914126,39617.6335545361
"457",226000,2556,4,2,"no",2,"no",1923,"low",6,36276,"no",12.5275988935646,12.4317293970394,"huge",0.022438040865513,12.3058522373889,-21322.0427982593
"458",149900,1511,4,1,"yes",1,"no",1954,"low",1,14821,"no",12.0336073023614,11.9613270275557,"large",-0.0128335580152461,11.9305572421059,17899.8353542676
"459",155000,1524,3,2,"yes",2,"no",1958,"low",1,21875,"no",12.0424927335797,12.0156319526888,"large",-0.123576095137686,12.0747564910391,-7939.39014856501
"460",219900,1821,4,2,"yes",2,"no",1956,"low",1,16696,"no",12.2376817801837,12.1279536814035,"large",0.175328397045683,12.1255997794972,35684.3990819592
"461",132000,1596,1,1,"no",0,"no",1940,"low",1,28357,"no",11.9623923853778,11.9964742368266,"large",-0.186243038203167,11.9768002397717,-12708.2239404659
"462",195000,2392,4,2,"no",2,"no",1960,"low",1,30265,"no",12.4421148214083,12.3512689128773,"large",-0.274540498567476,12.4552953361134,-98006.1366170095
"463",155900,1748,2,1,"yes",2,"no",1956,"low",1,16231,"no",12.1910929099085,12.0901371910475,"large",-0.0872225354457118,12.0441925904916,-14668.3421334113
"464",119900,1384,2,1,"no",0,"no",1949,"low",1,30002,"no",11.816502568589,11.893147459292,"large",-0.272672925287477,11.9670862663031,-18622.7622376695
"465",175000,1628,3,1,"yes",2,"yes",1957,"low",1,17069,"no",12.1125441590381,12.0378724739789,"large",0.0572305211664696,12.0153107317392,15381.9464069746
"466",304000,1911,4,2,"yes",2,"no",1953,"low",1,86248,"no",12.2938758829349,12.3698929695103,"huge",0.218553434480111,12.4062295459082,37794.248952675
"467",190000,1624,4,3,"no",1,"no",1959,"low",3,15002,"no",11.9810908975045,11.9326124951044,"large",0.0483784278569407,12.1064009232857,26842.8825598426
"468",229100,1956,3,2,"yes",2,"yes",1984,"low",6,14710,"no",12.3214576854984,12.1736685601513,"large",0.00754829006050979,12.3343655783811,-23270.2024183672
"469",187500,2012,4,2,"no",2,"no",1953,"low",5,14925,"no",12.226509093193,12.1124502066828,"large",-0.0157508101492425,12.1572849345418,-9794.34286375824
"470",173000,1590,2,2,"yes",2,"no",1956,"low",1,22336,"no",12.087161160955,12.0517580546334,"large",-0.0281539430066462,12.0892008164866,4716.35652689363
"471",170000,1687,2,1,"yes",1,"no",1941,"low",4,20925,"no",12.1514692093642,12.0918038327958,"large",0.0767849923826583,11.9667687236497,25814.0294276519
"472",179000,1816,4,1,"yes",2,"no",1956,"low",3,16508,"no",12.2345195986423,12.1242437238634,"large",0.0235318669737359,12.0716092178492,-1043.0226179151
"473",162500,1622,3,1,"yes",1,"no",1956,"low",3,16120,"no",12.1085526016424,12.0278931572744,"large",0.00105466052493253,11.997378620227,8345.35871028172
"474",172000,1604,4,2,"yes",2,"no",1954,"low",1,14964,"no",12.0965412895398,12.0098048258741,"large",0.0390670175662538,12.0161827382293,24667.5442830678
"475",153200,1592,4,2,"no",1,"no",1956,"low",1,16396,"no",11.9597103130884,11.9274715193905,"large",-0.100096304113443,12.0395958404021,-920.385118146106
"476",220000,1922,3,2,"yes",2,"no",1952,"low",1,33579,"no",12.300649822007,12.2594730539814,"large",0.0511769979531541,12.2502058273813,-1586.70893186825
"477",174000,1892,3,1,"yes",1,"no",1955,"low",3,14712,"no",12.2821270983866,12.1450507840888,"large",-0.00716709047314616,12.0739776686698,-8349.26415664338
"478",200000,1628,3,1,"yes",2,"no",1959,"low",1,15412,"no",12.1125441590381,12.0253849655777,"large",0.194498956336239,12.0115736891939,41086.0961012165
"479",161000,1644,2,2,"yes",2,"no",1956,"low",1,17030,"no",12.1231584573473,12.0455211720234,"large",-0.0754715272600592,12.0646311712267,-1531.61606878824
"480",135000,1450,3,1,"yes",2,"no",1955,"low",1,15868,"no",11.9915312719153,11.937862402222,"large",-0.112960093071757,11.9259901504923,5578.52354640818
"481",190000,1592,3,2,"yes",2,"no",1959,"low",1,22748,"no",12.0885032148751,12.0549992192523,"large",0.042546797823792,12.1122325533188,14520.8637785249
"482",153800,1654,2,1,"no",2,"no",1962,"low",1,25874,"no",12.0009774402028,12.0141156659662,"large",-0.18126896790128,12.124677303955,-38685.2135273547
"483",144900,1388,2,1,"yes",2,"no",1950,"low",1,10568,"no",11.9481186741916,11.8551861883294,"large",0.0786851090209689,11.8051140192878,52500.7773517078
"484",165000,1670,3,2,"no",2,"no",1953,"low",1,18525,"no",12.0115211727488,11.9811168210343,"large",-0.054727430095396,12.0684281829781,1310.74217239502
"485",186000,1953,3,2,"yes",1,"no",1956,"low",1,17129,"no",12.3196295853029,12.1909590368536,"large",-0.0441388745779555,12.1776408272733,-16269.7329176284
"486",167000,2008,3,1,"yes",2,"no",1963,"low",1,21860,"no",12.3529021857433,12.2448712843395,"large",-0.206314024331255,12.2320631157301,-64867.6951337616
"487",189600,1650,3,2,"yes",2,"no",1960,"low",1,34724,"no",12.1271276236835,12.1356062797787,"large",-0.0558944652443377,12.2085663340474,-15042.255542595
"488",170000,1578,3,1,"yes",2,"no",1975,"low",1,22485,"no",12.0790945885782,12.0465205318612,"large",-0.114472684771829,12.1580264008042,-32610.0598361937
"489",189500,1618,3,2,"yes",2,"no",1962,"low",1,27539,"no",12.1058881707938,12.0913895177993,"large",-0.01996314217848,12.1721074456831,-4301.39423862596
"490",153500,1642,3,1,"no",2,"no",1959,"low",1,14901,"no",11.9930411430813,11.9407149263298,"large",-0.0697061032501416,12.0111619492595,-5629.54329372484
"491",159900,2008,1,2,"yes",2,"no",1941,"low",1,31657,"no",12.3529021857433,12.2901537609272,"large",-0.218616453632259,12.2009203524543,-47601.1096716422
"492",158000,1604,3,2,"yes",1,"no",1960,"low",1,23534,"no",12.0965412895398,12.0651756312892,"large",-0.158207952328725,12.1285582643378,-22625.3137047233
"493",175000,2035,4,2,"yes",3,"no",1962,"low",7,20131,"no",12.3690482282106,12.2464355916013,"large",-0.199790119649864,12.2723313725555,-57450.0841011113
"494",147000,1534,3,2,"no",1,"no",1955,"low",3,15361,"no",11.9205152715215,11.8900499459571,"large",-0.103314106486371,12.0015019722472,5358.06861844728
"495",155000,1624,2,2,"yes",2,"no",1955,"low",1,16721,"no",12.1098837992912,12.0333647804488,"large",-0.0967727145869856,12.0479531104884,-2093.87096002558
"496",150000,1700,4,2,"yes",1,"no",1954,"low",1,15391,"no",12.1599665288846,12.0605593280027,"large",-0.137189150883738,12.0555797239621,-10906.4795515036
"497",165000,1630,3,2,"yes",2,"no",1978,"low",2,24963,"no",12.1138733211361,12.0853504058422,"large",-0.249868929456821,12.2635696823395,-58221.1395347973
"498",147000,1526,3,2,"yes",1,"no",1957,"low",1,15007,"no",12.0438571785593,11.9705794748087,"large",-0.109504385667602,12.0076922514285,3408.84881841787
"499",146250,1672,3,1,"yes",2,"no",1949,"low",1,22617,"no",12.1416289877774,12.0939885380453,"large",-0.132463447998772,12.0255362130929,-15880.1311894684
"500",177500,1588,4,2,"yes",2,"no",1980,"low",2,21925,"no",12.0858184285179,12.0484801859633,"large",-0.153373228558195,12.2400991164558,-38362.9117616599
"501",153650,1752,4,2,"yes",2,"no",1950,"low",6,9126,"no",12.1936691335531,12.0216315857898,"large",-0.0211455414997787,11.9635781090584,18594.1142388697
"502",199500,1674,4,2,"no",2,"no",1947,"low",1,33237,"no",12.0141503207157,12.0545560362039,"large",0.0771913589673748,12.1263781563447,20213.1590293578
"503",186000,1980,3,1,"no",1,"no",1927,"low",6,47679,"no",12.2072346254027,12.2405470034542,"huge",0.0166109141371315,12.1168910385582,-5609.8202998136
"504",139900,1396,1,1,"no",2,"no",1950,"low",1,25879,"no",11.8249640378332,11.8815091826587,"large",-0.105132352634408,11.953815513288,4709.90379156554
"505",160000,1178,1,1,"no",2,"no",1959,"low",1,9941,"no",11.6674384916425,11.6437755042976,"large",0.205940847783475,11.7769882464325,79013.2250367626
"506",125000,1263,2,2,"no",0,"no",1955,"low",1,12357,"no",11.7298178320428,11.7183993158723,"large",-0.131722669569219,11.8677916858537,28121.062940838
"507",359900,2377,5,2,"yes",2,"no",1937,"low",6,51005,"no",12.562861330806,12.4970229752379,"huge",0.406961460575446,12.3866200334917,91139.6105129192
"508",184500,1304,3,1,"yes",2,"no",1951,"low",1,21305,"no",11.8882614398171,11.895228192865,"large",0.230173692609135,11.8952310498536,68102.2525391321
"509",155000,1340,3,1,"no",0,"no",1952,"low",1,5666,"no",11.7852681981387,11.6655068423789,"large",0.252065720138667,11.6991146757627,93744.9539984781
"510",150000,1559,2,1,"no",2,"no",1952,"low",1,23999,"no",11.9374796580509,11.9573733588426,"large",-0.0951499290135851,12.013540502092,-6550.6559666826
"511",146000,1412,1,2,"yes",0,"no",1920,"low",1,4560,"no",11.9650009016626,11.7652429956106,"large",0.357350086645895,11.5340118140446,147605.236748351
"512",129000,1198,2,2,"yes",2,"no",1925,"low",1,20918,"no",11.8110191442932,11.8336428961025,"large",0.0309650191078172,11.736602664236,76749.8099221071
"513",145000,1424,2,1,"yes",2,"no",1947,"low",1,16414,"no",11.9734053754826,11.9282512785669,"large",0.013970012406322,11.8705190089964,33555.2987427804
"514",200000,1370,4,1,"no",1,"no",1925,"low",4,8000,"no",11.8065999819495,11.7239643955443,"large",0.613898053548146,11.592174591982,173613.476398827
"515",149900,1584,3,2,"yes",2,"no",1957,"low",1,13514,"no",12.0831309280929,11.9872904750636,"large",-0.0939441497353992,12.0116678338261,3787.87967965498
"516",132000,1567,2,1,"yes",1,"no",1934,"low",4,12249,"no",12.0716787724675,11.9666762398215,"large",-0.000408134473212029,11.7909653360417,42320.4158065466
